PFK,PFL,PGI,PGK,PGL,ACALD,AKGt2r,PGM,PIt2r,ALCD2x,ACALDt,ACKr,PPC,ACONTa,ACONTb,ATPM,PPCK,ACt2r,PPS,ADK1,AKGDH,ATPS4r,PTAr,PYK,BIOMASS_Ecoli_core_w_GAM,PYRt2,CO2t,RPE,CS,RPI,SUCCt2_2,CYTBD,D_LACt2,ENO,SUCCt3,ETOHt2r,SUCDi,SUCOAS,TALA,THD2,TKT1,TKT2,TPI,EX_ac_e,EX_acald_e,EX_akg_e,EX_co2_e,EX_etoh_e,EX_for_e,EX_fru_e,EX_fum_e,EX_glc__D_e,EX_gln__L_e,EX_glu__L_e,EX_h_e,EX_h2o_e,EX_lac__D_e,EX_mal__L_e,EX_nh4_e,EX_o2_e,EX_pi_e,EX_pyr_e,EX_succ_e,FBA,FBP,FORt2,FORt,FRD7,FRUpts2,FUM,FUMt2_2,G6PDH2r,GAPD,GLCpts,GLNS,GLNabc,GLUDy,GLUN,GLUSy,GLUt2r,GND,H2Ot,ICDHyr,ICL,LDH_D,MALS,MALt2_2,MDH,ME1,ME2,NADH16,NADTRHD,NH4t,O2t,PDH
8.229007413127569,1.6668018867436019,-12.486502607663201,-11.608080809422143,21.97458830403556,-1.277763292831535,-1.9370888458037077,-11.57931738296448,0.07072995782738763,-1.1552598120411188,-0.12250348079041569,-0.11442779271751337,11.25714524353291,6.956014417117596,6.9560144171175935,18.319084611797816,3.4251669729808834,-0.11442779271751317,13.997981606063197,13.997981606063197,4.742210851637313,38.11406936536413,0.11442779271751337,8.24331283152979,0.019226889343358568,-0.23820105574727052,-37.604530710851336,14.635905247963693,6.956014417117598,-7.338683056071852,59.589540420229014,79.36723665909416,-0.007746136667903952,11.57931738296448,60.216958241039,-1.1552598120411188,574.3577858755561,-4.742210851637315,7.321423077508322,8.114312733088356,7.321423077508322,7.31448217045537,2.1480394538460383,0.1144277927175134,0.1225034807904158,1.9370888458037074,37.604530710851336,1.1552598120411186,1.6668018867436019,0.0,0.0,-9.492027208687722,0.0,0.22905630089559983,7.999994207122899,41.78723642149885,0.007746136667903952,0.0,-0.3338966831070653,-39.68361832954708,-0.07072995782738763,0.2382010557472704,0.6274178208099883,2.148039453846034,6.080967959281537,31.94117438917627,-33.60797627591987,570.2160783168603,0.0,4.141707558695752,0.0,21.974588304035567,11.60808080942214,9.492027208687727,3.702919189011955,-2.8130523460868496e-33,2.3768555584535522,0.9921669474513382,2.7058359259555207,-0.22905630089559956,21.974588304035557,-41.78723642149885,6.929099889249169,0.026914527868424323,-0.0077461366679041155,0.026914527868424937,0.0,-0.8416111702446516,3.3480216428571437,1.6622116139516934,75.22552910039845,60.07533448518198,0.3338966831070655,39.68361832954708,6.780376679672505
12.020161068567342,4.562818468726064,8.760814532949952,-18.775454972458395,0.7933892178263685,-1.3544784556468619,-1.324390525313949,-18.72988266142243,0.11206340949730328,-1.2128135216473384,-0.1416649339995228,-1.8348634613769041,17.627416267237926,8.208855948042853,8.208855948042853,12.632728393626666,3.855725330975487,-1.834863461376908,13.997272236012568,13.997272236012568,4.484023889652149,27.90820463366481,1.8348634613769041,9.379202115194962,0.03046277475666179,-0.2591534956545888,-17.09510313292631,0.5070295027224819,8.208855948042853,-0.2863597151038712,13.039960987184305,43.06925588527791,-1.3985454766014325,18.72988266142243,16.835405907287075,-1.2128135216473384,160.0330423728176,-4.4840238896521525,0.25901328220481495,4.429247771055896,0.25901328220481434,0.24801622051766092,9.265684224942174,1.8348634613769081,0.14166493399952287,1.3243905253139487,17.09510313292631,1.2128135216473395,4.562818468726064,0.0,0.0,-9.560448619601404,0.0,0.25057968940050107,19.407294433612154,23.30873149290267,1.3985454766014325,0.0,-0.4166871075936263,-21.534627942638963,-0.11206340949730328,0.2591534956545888,3.795444920102773,9.265684224942172,2.7544768436251728,30.283902218226235,-34.84672068695229,157.2274678472766,0.0,2.8055745255406723,0.0,0.7933892178263641,18.775454972458398,9.560448619601406,4.056611248956659,-1.8307497761418355e-33,2.560485043587735,1.0794390977752972,2.969382819676083,-0.2505796894005008,0.7933892178263668,-23.308731492902677,6.091860392051558,2.1169955559912945,-1.3985454766014327,2.116995555991294,0.0,-5.50840714856186,8.676008922701811,1.7549683073920248,40.26368135973726,13.057091146811498,0.41668710759362654,21.534627942638963,9.06654333956488
12.156818229576194,5.083193679489319,5.971322322431234,-17.786375765581756,3.5648194753805553,-0.5370765663088231,-0.8807803051216874,-17.72141047238867,0.1597512192977141,-0.3706001433165209,-0.16647642299230098,-1.9106770744289145,15.950193462509143,13.175893632474331,13.175893632474331,24.571048432595877,4.407806517726185,-1.9106770744289243,14.842520871188093,14.842520871188093,9.030905403934698,69.53117926744162,1.9106770744289145,11.45395783574065,0.04342599812372406,-0.2995085339199043,-38.24218117196851,2.3453317094690282,13.17589363247433,-1.2194877659115109,16.371289280850814,82.89782002318005,-0.20744010295517598,17.72141047238867,16.48107493899661,-0.3706001433165209,75.40655726759701,-9.030905403934703,1.180504247395843,5.341240889842524,1.180504247395842,1.1648274620731798,8.313575128633273,1.9106770744289248,0.16647642299230103,0.8807803051216863,38.24218117196851,0.37060014331652347,5.083193679489319,0.0,0.0,-9.54504412742711,0.0,0.16749549993169716,10.688067839553659,40.693759171556884,0.2074401029551762,0.0,-0.4042887825007394,-41.44891001159002,-0.1597512192977141,0.2995085339199043,0.10978565814580342,8.31357512863327,3.8432431009429244,33.53399078687474,-38.617184466364044,63.435577407697195,0.0,11.970979859899474,0.0,3.564819475380551,17.78637576558176,9.545044127427113,36.29507147707325,2.44648797797563e-32,21.722232361980645,14.168550332591872,22.11541711676115,-0.16749549993169674,3.5648194753805535,-40.693759171556906,10.126033518363766,3.04986011411057,-0.20744010295517643,3.0498601141105675,0.0,1.7110959185390353,11.399348766686675,1.9103952887843696,70.92684016328059,23.548374332015143,0.40428878250073963,41.44891001159002,13.753065663601442
12.159417543255934,5.503424123576982,5.167433757289922,-17.500976544969767,4.359952380043322,-0.5063719592720533,-1.3253520215052064,-17.434119145403677,0.16440395440088063,-0.12129364417204215,-0.38507831510000995,-1.499295942861963,23.095172642390075,12.763680973654662,12.763680973654651,17.604693044162566,15.233358248462558,-1.4992959428619734,16.649649638268524,16.649649638268524,9.474702398921158,74.00065642537429,1.4992959428619634,16.662207662153616,0.0446907751110294,-0.3132560821468308,-35.928208659363065,2.8745111908790646,12.76368097365466,-1.4854411891642418,2.6311691754958026,79.95145333755437,-0.22215380099918705,17.43411914540368,2.782936241268983,-0.12129364417204136,147.29473012758416,-9.474702398921169,1.44532228034707,9.72151252484015,1.445322280347069,1.4291889105319773,8.038776372213555,1.4992959428619739,0.38507831510000995,1.3253520215052048,35.928208659363065,0.12129364417204469,5.503424123576982,0.0,0.0,-9.53654774623092,0.0,0.20688431797666282,11.802633708822402,39.661956324293534,0.22215380099918725,0.0,-0.45057417650208237,-39.975726668777185,-0.16440395440088063,0.3132560821468308,0.15176706577318866,8.038776372213551,4.120641171042374,34.89315741737579,-40.39658154095276,136.26326943645154,0.0,11.031460691132326,0.0,4.359952380043318,17.500976544969767,9.536547746230923,38.168115602472,4.086875979079791e-32,23.222608716467334,14.494932709502592,23.661755461773534,-0.20688431797666468,4.35995238004332,-39.661956324293556,11.05515561567032,1.7085253579843354,-0.22215380099918747,1.7085253579843411,0.0,4.9817155876180275,5.760275366313324,1.9979950951853558,68.91999264642206,30.47319430140722,0.4505741765020887,39.97572666877718,11.141942197157178
9.30295298550967,5.339087128028685,5.180399426907131,-16.158248380607855,3.532308950726428,-0.46866270082742145,-1.4295562826529844,-16.098541420507143,0.14682085168612832,-0.0027343502155721313,-0.4659283506118484,-1.8277199755746918,20.57874001452851,10.168847638008547,10.168847638008534,19.420188528230035,14.148216989876628,-1.8277199755747002,15.366078945766919,15.366078945766919,5.961662510271285,55.14567242942174,1.8277199755746922,16.292489358501435,0.03991106958604319,-0.8228590250277096,-27.814124768949558,2.326184556999161,10.168847638008547,-1.20612439372725,5.143435950296846,64.35465211684775,-0.714146729943963,16.09854142050715,5.366422952266585,-0.0027343502155713576,221.75399645140791,-5.961662510271292,1.170296226559858,10.65808408182646,1.1702962265598573,1.155888330439286,7.503754289072581,1.8277199755747007,0.4659283506118484,1.4295562826529882,27.814124768949558,0.002734350215574357,5.339087128028685,0.0,0.0,-8.720890146898615,0.0,0.04603628475628234,12.901588053229244,32.09914977584255,0.7141467299439632,0.0,-0.26366336499505705,-32.17732605842387,-0.14682085168612832,0.8228590250277097,0.22298700196974966,7.503754289072578,1.799198696437082,30.734127546335174,-36.07321467436384,213.3267884357545,0.0,8.427208015653134,0.0,3.5323089507264243,16.15824838060785,8.720890146898617,19.395195187285555,3.953524815337069e-32,5.444601186258828,13.68693063603168,5.698059290760742,-0.0460362847562842,3.532308950726426,-32.09914977584256,7.4803151306569315,2.6885325073515967,-0.7141467299439632,2.688532507351593,0.0,3.8096337213860485,5.581031352204299,1.7250754494144094,55.927444101194595,26.154677035388648,0.2636633649950631,32.17732605842386,9.964254400328157
8.629610305469502,5.584006981254007,2.306684572788005,-15.102467556024466,6.380777241962735,-0.4507498757159961,-0.8175698455087441,-15.005632895201058,0.23811876121058664,-0.02746498676947842,-0.4232848889465166,-1.102568191111252,16.37604543128318,9.706396278306222,9.70639627830621,18.05521683882494,11.029329993706387,-1.1025681911112597,16.014419951137253,16.014419951137253,4.721638635711465,55.767415096651135,1.1025681911112528,16.939005287926456,0.06472905135255284,-0.833282980900775,-28.240660431209783,4.2073242525296,9.70639627830622,-2.17345298943312,6.557140154774694,64.93926789858178,-0.41662255020175915,15.005632895201066,7.043192834973869,-0.02746498676947764,48.13059769888068,-4.721638635711473,2.1153457200339325,8.473522426312874,2.1153457200339316,2.091978532495649,6.509419535576646,1.1025681911112601,0.4232848889465155,0.8175698455087481,28.240660431209783,0.027464986769482065,5.584006981254007,0.0,0.0,-8.700731270277926,0.0,0.5473460778135336,12.936882680643066,32.73387525385734,0.41662255020175915,0.0,-0.9003006490287321,-32.46963394929089,-0.23811876121058664,0.8332829809007751,0.486052680199184,6.509419535576643,2.1201907698928495,31.735239795765978,-37.31924677701996,40.34500619759986,0.0,7.785591501280473,0.0,6.380777241962732,15.102467556024466,8.70073127027793,20.018653165753232,4.008923417963011e-32,5.203291141397084,13.915061375327426,6.087040571994978,-0.5473460778135354,6.3807772419627335,-32.73387525385734,6.156390732538012,3.550005545768193,-0.41662255020175926,3.55000554576819,0.0,4.475332236781035,5.924479398358099,0.9357854119095668,57.15367639730128,26.600220015972024,0.9003006490287383,32.46963394929087,9.468304448306771
6.046739556300772,8.630695835156368,0.9149722944805045,-12.965997071561965,6.7384682744324955,-2.419102408498019,-0.0009128495410312966,-12.902965870085318,0.1549952412244086,-2.174463315192445,-0.24463909330557407,-3.3878026693748384,9.83683805479415,5.258192004513537,5.25819200451346,13.125273331834215,10.464473299696802,-3.387802669374843,11.286034043089453,11.28603404308946,3.323684408077902,34.775662706007715,3.3878026693748393,17.132685970856418,0.04213315606726027,-0.6056244851321663,-18.711662498863625,4.462026870373846,5.258192004513532,-2.2764414040586405,3.6246794385426298,42.682759568571115,-0.09918735424648999,12.902965870085348,4.081750814841917,-2.174463315192439,252.34704281677938,-3.3236844080779027,2.2386184698570615,12.715227673530004,2.2386184698570606,2.2234084005167034,5.374011924088927,3.3878026693748438,0.24463909330557312,0.0009128495410352586,18.711662498863625,2.174463315192445,8.630695835156368,0.0,0.0,-7.662077865906513,0.0,0.2552031823228988,14.994876270945602,18.419041870886932,0.0991873542464898,0.0,-0.4849468557264515,-21.341379784285564,-0.1549952412244086,0.6056244851321664,0.4570713762992879,5.374011924088926,0.6727276322118377,15.424262920669843,-24.054958755826203,247.84749568251007,0.0,4.499547134269296,0.0,6.738468274432494,12.965997071561942,7.6620778659065225,16.857294487485447,2.8452213872563953e-32,6.942708923510621,9.429638708248358,7.416882331230706,-0.2552031823229002,6.738468274432494,-18.419041870886918,3.625257902022798,1.6329341024906585,-0.09918735424648992,1.6329341024907038,0.0,5.961106559361575,0.13376945981371657,0.03760521758476247,38.18321243430198,28.831947390353623,0.4849468557264774,21.341379784285543,4.225241992029616
7.533039764802649,7.622914240550825,6.246283196318892,-14.473236831082197,1.2085842986463586,-0.9020045306060291,-0.4181604722976991,-14.450855235189909,0.055036882893410806,-0.5907319006856283,-0.31127262992040067,-5.968331893946638,4.212089164245099,5.505061121804474,5.50506112180439,19.141871866447183,3.8289909421023265,-5.968331893946642,0.17411365202621057,0.17411365202621767,3.543796135501425,23.41601158303628,5.968331893946639,6.77616993910199,0.014960959821035985,-0.6281047812218111,-15.076321729074374,0.7949689278448715,5.5050611218044665,-0.4136153708014744,8.753384694312116,38.461297212949496,-0.1314590313864092,14.450855235189941,9.195066242762083,-0.5907319006856222,310.24037348111995,-3.5437961355014274,0.40018491717013144,14.343301038113333,0.4001849171701306,0.3947840106746576,7.0401913921121855,5.968331893946643,0.3112726299204,0.4181604722977032,15.076321729074374,0.590731900685628,7.622914240550825,0.0,0.0,-7.457934491728274,0.0,0.306961402572337,16.98453364775574,17.114601523521042,0.13145903138640913,0.0,-0.3885405242844778,-19.230648606474755,-0.055036882893410806,0.6281047812218111,0.4416815484499641,7.040191392112185,0.4928483726904568,21.291832019650702,-28.91474626020151,305.91825716218625,0.0,4.322116318933498,0.0,1.2085842986463566,14.473236831082176,7.45793449172828,22.430601498367906,3.3117507277622614e-32,9.150886401320665,12.891174572762763,9.535601408178938,-0.3069614025723388,1.2085842986463577,-17.114601523521035,4.285059389922374,1.2200017318820129,-0.13145903138640924,1.2200017318820588,0.0,5.148693646573951,0.050150586241589315,0.3432738180000774,34.13918089401617,20.809177948017563,0.3885405242845049,19.230648606474734,6.02855572290566
7.888836042279534,3.4006955762655022,7.087239740175973,-14.766925130385152,0.37735509948651735,-0.8418112972500085,-0.41251774486369963,-14.74265196594865,0.05968829546267484,-0.5841933014839664,-0.257617995766042,-2.9275515262638288,5.185847074181105,8.585830876197498,8.585830876197415,34.885978133331605,3.9798215129636447,-2.9275515262638327,4.5219929585452086,4.521992958545216,6.771596540422409,40.78671141858776,2.9275515262638305,10.582275727913364,0.016225377297117958,-0.37968596177127667,-24.287064353066043,0.23990726512316954,8.585830876197491,-0.13744783436333505,12.192273236339885,52.62494983747116,-0.5246387875283883,14.742651965948678,12.62189967491074,-0.5841933014839602,184.40986541404953,-6.7715965404224105,0.12288231316371331,4.94622524187526,0.1228823131637126,0.11702495195937407,7.325996626048512,2.9275515262638336,0.25761799576604133,0.4125177448637036,24.287064353066043,0.5841933014839661,3.4006955762655013,0.0,0.0,-7.467921042008114,0.0,0.4792985811241496,10.20093844952665,26.414008242283124,0.5246387875283882,0.0,-0.5677723184498696,-26.312474918735592,-0.05968829546267484,0.3796859617712766,0.42962643857084926,7.325996626048511,0.5628394162310147,26.38561838349161,-29.786313959757113,177.1629828619765,0.0,7.246882552072875,0.0,0.37735509948651547,14.766925130385129,7.467921042008119,19.0659989217668,3.327454865631978e-32,5.6808901462674,12.817336457049542,6.244513635742427,-0.47929858112415125,0.3773550994865167,-26.414008242283117,7.680918425976116,0.9049124502212982,-0.5246387875283884,0.9049124502213435,0.0,7.408795196596806,0.6996594191342379,0.043340386563237826,45.37806728539846,12.650188171023306,0.5677723184498966,26.31247491873557,9.920220042701322
14.217470825295742,2.142824728751337,0.21743015006120459,-12.563162441701037,7.334350783288867,-0.9720382656272765,-0.22157758528942698,-12.499540468418457,0.15644796331166644,-0.3042905171358975,-0.6677477484913786,-0.047202056778138296,8.53590868360556,9.353056558674105,9.353056558674028,33.98888567958075,3.3541533677878705,-0.04720205677814997,0.6497069871879796,0.6497069871879868,7.9600365481520665,51.78213120975352,0.0472020567781401,0.38491664036013884,0.042528057007062775,-0.34945160715587836,-32.71913861875058,4.858998021482562,9.353056558674096,-2.4753527618062945,17.22403376200728,67.63924094209001,-0.492215194123755,12.499540468418482,17.405145475739914,-0.3042905171358916,297.8036746930215,-7.960036548152067,2.437175325031055,12.793434232914013,2.4371753250310544,2.4218226964514313,5.073412932301721,0.04720205677814952,0.6677477484913777,0.2215775852894307,32.71913861875058,0.30429051713589866,2.1428247287513362,0.0,0.0,-7.560499185036253,0.0,0.45908264054475934,5.608350289504566,34.616523252633904,0.49221519412375486,0.0,-0.690979629792867,-33.819620471045006,-0.15644796331166644,0.3494516071558783,0.18111171373263876,5.073412932301718,9.144057892994015,24.400416458858505,-26.543241187609844,289.358273594619,0.0,8.445401098402302,0.0,7.334350783288865,12.563162441701012,7.560499185036259,17.33392196011227,3.148027541541982e-32,4.508977924308845,12.133964406010575,5.1890831299250335,-0.45908264054476094,7.3343507832888655,-34.61652325263392,8.686580294691174,0.6664762639828544,-0.49221519412375514,0.6664762639828931,0.0,4.247286122310946,0.1937501618602091,4.670841078214099,59.19383984368783,39.58540069289834,0.6909796297928917,33.81962047104499,9.055335068362162
