gene,expression
RAB26,6.803712853236085
PIK3C2B,9.716739835916139
GLRA3,2.3273650865998166
GLRA2,0.2838579762989974
CALR,14.184928988149514
DZIP1L,5.456650501367365
ASAH2B,3.052328714676395
GLRA4,0.47612260711030086
WDR78,6.7830709206927935
RPS29,12.319502917046476
FAR1,10.411412853236085
ACTR1B,10.19512689152234
ACTR1A,11.383952233363729
FAR2,6.986605469462178
WDR70,8.990363445761158
WDR73,8.527388240656343
CHPF,11.29687675478578
WDR75,9.864301640838638
WDR74,9.120900729261615
WDR77,9.493076390154958
WDR76,7.8621966271649955
WNT3A,1.4688084776663635
COL23A1,3.882493345487697
TRHDE,1.7950907930720135
SYT15,5.638917137648138
MCF2,1.047985870556061
NTAN1,9.184086144029173
PPP2R3A,8.980464448495912
NQO2,8.852284867821337
CDO1,5.4672309024612575
C1orf230,2.2257967183227008
NQO1,11.253874567000915
PRPF8,12.591721330902448
SFMBT2,6.351834457611663
RGS11,6.5062670009115715
LOC572558,0.6136126709206927
FLJ35220,7.983581130355526
NID2,9.660191704649046
PRPF3,10.168181677301721
PRPF4,9.799690246125795
PRPF6,11.679555515041024
FILIP1L,9.359556973564246
TPCN1,10.07913773928896
RUNDC1,9.880112853236088
CD177,3.5403836827711928
PCF11,10.302714220601642
GSTTP1,0.021105195989061073
GSTTP2,0.0466721969006381
C5orf48,0.029815496809480393
C5orf49,5.075507839562439
CLEC1B,0.12997092069279859
NID1,11.082735095715588
C5orf44,8.88604676390156
C5orf45,7.336332452142201
C5orf46,4.853380765724706
C5orf47,0.5632845943482231
C5orf40,0.46254676390154936
C5orf41,8.286740291704643
C5orf42,8.95444658158616
C5orf43,10.371087602552429
PABPC3,8.218734001823151
TPCN2,8.181525341841384
IL31RA,0.9573938012762078
NCRNA00171,4.718176937101191
RFFL,9.467429717411143
NCRNA00173,3.8626619872379204
LEFTY2,2.731686417502277
NCRNA00175,0.2554799453053784
NCRNA00176,4.678545123062897
LEFTY1,2.6892425706472207
ARRDC4,8.770667821330914
ARRDC5,1.7089376481312668
ZWINT,9.446080765724693
ARRDC1,10.014601640838638
ARRDC2,9.166807110300836
ARRDC3,10.578424794895161
FAM120AOS,10.425408386508648
FAM45A,8.609920054694628
KIF14,7.334445852324523
RAB27B,7.120520966271654
FAM45B,7.264662716499541
LOC388796,8.413206563354615
SH3BP5,10.094785870556073
RHBDD2,10.987367730173201
CSAD,8.564457155879667
RABGAP1L,8.108962898814953
ELK3,8.611207657247025
CDON,8.824649680948042
ELK1,9.752267365542375
GPHB5,0.0032092980856882405
ELK4,7.27534503190519
KTELC1,8.566235186873294
PAK6,7.58395442114859
PAK7,2.060135278030993
PAK1,10.591074567000907
PAK2,11.60428851412945
PAK3,2.381580309936189
TTR,0.5138258887876026
FAM122A,8.725307110300825
FAM122B,9.583255332725619
FAM122C,4.578599908842301
SH3BP2,9.910925432999077
NSDHL,9.170707657247046
ZNF200,7.981549954421149
KCNG1,4.161588605287149
KCNG2,1.4029188696444859
KCNG3,2.660700273473109
KCNG4,0.11240191431175943
NUBPL,8.14420154968096
PPP2R5C,11.016690337283482
KRT19,14.537689608021873
LOC115110,5.83916344576118
PANX1,8.862213491340025
MYL1,0.11158605287146763
NPB,1.5091032816773042
OR4C11,0.03862862351868734
CEP97,7.404155970829536
OR4C13,0.006740838650865997
OR4C12,0.007717046490428442
DEFB116,0.0
DEFB114,0.0
DEFB115,0.004478669097538742
DEFB112,0.0
DEFB113,0.0003350957155879672
CYP2D6,2.992838468550597
SUB1,12.042506381039193
ATXN7L3,10.468051321786703
PIGG,9.454904466727434
TTTY4C,0.0010305378304466728
MFSD2A,6.574562989972647
DEFB118,0.0160929808568824
DEFB119,0.014660072926162258
LCN15,0.04026554238833182
DMBT1,2.1399634457611683
C10orf58,10.839026618049218
ATXN7L1,7.635752142206022
LCN12,3.8809834092980813
C10orf54,8.916629717411121
C10orf55,3.404567183226987
TNS1,11.331992707383767
C10orf57,10.489789516864185
C10orf50,0.4095967183226985
ZIC1,3.104820145852327
C10orf53,0.04775834092980857
HEXA,10.943187784867819
ZBTB12,7.271766636280769
ARID2,9.944282315405639
SPRR4,0.0934051959890611
LOC652276,5.566189334548771
LOC401093,5.83701841385598
SPRR3,1.1917501367365533
HIF1A,11.003275387420247
OR8D4,0.009257155879671831
OR4B1,0.012091522333637191
NT5DC1,9.547337739288977
NLRP6,2.14310346399271
OR8D1,0.02946326344576117
OR8D2,0.0187260711030082
RBMY1E,0.0018392889699179581
ARGLU1,10.292223154056531
NLRP1,7.655868003646299
SNORD91A,0.0
NPW,2.5841226982680046
ZBTB16,4.068697174111208
SPANXN3,0.1425875113947129
TMEM194A,9.365948495897896
LOC400940,0.9419132178669094
ZNF775,5.981813582497713
PIGQ,10.238504557885133
CALML3,5.4189061987237945
CD164L2,3.534045761166819
NLRP2,7.136166453965352
GLYCTK,5.894819963536919
CALML6,1.6545004557885137
CALML5,6.7504797629899755
CALML4,7.921465815861434
COX18,8.631666089334551
COX19,7.919042752962631
PFN2,10.776612306289879
AADAC,1.1686833181403817
PFN4,2.796307748404739
CREM,8.496474202370107
SHISA2,7.886414585232448
SHISA3,1.7830473108477678
COX10,8.127678213309032
COX11,9.449219872379212
TMEM219,11.116826435733811
GAS2,3.2142968094804028
ARPP21,0.8890156791248859
COX15,9.987215587967185
COX16,9.785775752051032
COX17,9.173183682771205
PDGFRB,11.730659070191427
ANKRD13D,9.365442023701009
LOC158572,4.979970100273478
ANKRD13B,7.548013491340011
ANKRD13C,9.140097356426622
ANKRD13A,9.964814311759344
KIAA1467,10.107188514129446
AIDA,10.299806927985408
TIMM8B,8.874565907019145
KIAA1462,9.66912206016407
SCN10A,0.25769261622607104
PDGFRL,8.56027520510483
SUN2,11.419325979945304
PPA2,10.080643026435718
PPA1,11.463983044667264
tAKR,0.07491175934366455
MCTP1,6.450946125797626
MCTP2,5.864992251595261
LOC339568,0.0058690975387420226
BET1,8.994772014585228
NUP62,10.810081130355508
MGC45800,3.332664083865082
WDR27,6.638175205104834
LIMS3-LOC440895,3.9064895168641764
ALCAM,11.682643573381952
TPM4,13.725436098450325
CSF1R,9.89143664539655
TPM2,10.68302525068368
LOC678655,8.245963081130354
PGA5,0.17944102096627154
ETF1,11.48249115770284
FBXW9,8.118230811303563
C22orf39,8.744343391066538
CYB5D2,8.665485597082958
FAM21C,10.36267930720146
FAM21B,9.177446308113032
FAM21A,8.494656608933445
LRRN2,8.696818960802199
C22orf33,0.021806016408386506
C22orf32,9.290949316317237
C22orf31,0.7779268915223329
C22orf30,10.212049498632627
FBXW4,10.24405879671831
C22orf36,7.696921877848664
C22orf34,1.5879117593436627
CDCP1,9.938620966271634
TAX1BP1,11.767863992707367
TGFBR1,10.48967620783956
CDCP2,0.5054342752962626
SH3RF2,6.0142681859617095
SH3RF3,6.962985597082955
SH3RF1,9.954534822242488
SMNDC1,9.344360893345497
ZNF48,8.17842844120328
FAM159A,3.103264539653602
SSX2IP,9.322571832269835
IER5L,8.433062989972651
TMEM173,9.230686417502273
ANKLE2,10.642817046490432
ZNF267,8.550481586144027
ATXN8OS,0.15233327256153145
DDX19A,9.549410665451228
TJP2,10.495701914311764
TJP3,9.699232452142185
NDOR1,9.383330537830448
GLB1,10.568560255241577
PPAN,8.545721877848672
PPP1CA,11.767072105742931
OR7A5,1.0651992707383768
SH3GLB1,11.260337010027353
C1orf152,3.2652662716499576
PPAT,8.86216937101185
RNF38,9.964665633546039
GKAP1,6.713474020054699
SH3PXD2B,10.686847402005458
LOC100132707,6.058783318140377
SNORD88B,0.0
SH3PXD2A,10.94897529626252
MPPED2,5.239173564266179
LYSMD3,9.058636736554234
THPO,4.421227803099366
KLHL11,5.683909024612584
DCXR,10.278597082953507
CHPF2,10.513099999999989
KLHL12,10.34106171376481
AGRP,0.4914578851412948
AGRN,12.162296353691893
NFYB,9.509780583409306
CLGN,7.249484685505931
KLHL13,6.417932452142206
ZNF221,4.1998762078395675
SELENBP1,11.299569553327267
SMARCA1,9.821924156791253
SMARCA2,11.49515305378304
RABL5,9.359384867821325
CCNI2,4.067149680948042
BAZ2B,9.448559252506836
LOC388152,8.045076116681846
POMZP3,7.263788969917962
FYB,8.579522971741108
SYCN,0.022689608021877847
GOLGA6L9,6.533712579762992
GOLGA6L5,4.1083384685505875
GOLGA6L6,0.1753913400182315
KLHL17,6.59121713764813
FYN,8.941333728350063
GOLGA6L1,0.1125355515041021
RAB1A,11.854754785779395
TOR1A,9.925525979945323
XCL2,3.0011773928896974
ASCL3,0.15538030993618965
WDR47,8.646014402917038
OST4,11.18785341841386
NUDC,11.036139562443035
CCT6A,12.148001914311772
PAF1,10.595396809480386
CCT6B,5.946942388331812
OSTN,0.038678486782133085
GPHA2,0.5608354603463995
XAGE1D,0.8813360072926155
KRT79,1.4483164995442106
RUFY1,10.306438742023712
RUFY3,9.477630902461254
RUFY2,8.24363919781222
FCGR2B,7.455104102096638
FCGR2C,6.054265177757526
FCGR2A,9.589074293527808
NLE1,8.22244329990884
ROD1,11.614013947128518
CYP11A1,3.4443755697356426
SKIL,9.46349963536919
ZNF579,7.425020601640838
CYTH1,9.895455423883314
GCGR,0.6072109389243393
CYTH3,9.507042114858693
CYTH2,10.718207657247028
QSOX1,11.892670282588893
CYTH4,8.05742233363719
MYBPH,1.427405742935277
DPH1,9.110906107566104
DPH2,9.075022698267997
DPH3,9.125298906107568
KRT78,0.5176283500455788
DPH5,8.714822060164092
SPAST,9.165733090246107
MUM1L1,5.896978486782136
CALCR,2.268087055606202
PSAPL1,0.5834680036463085
AGR2,11.539372288058317
AGR3,8.903952324521413
RNF34,9.493047584320884
WIBG,9.203948131267087
SPDYE7P,2.714271285323613
WBP5,9.48505195989061
CANT1,11.568590246125783
CALCA,0.5027470373746581
CALCB,0.6791902461257971
OR13A1,0.9087558796718326
psiTPTE22,6.2337303555150365
CKB,8.71211659070192
CKM,1.5095008204193243
PTGS1,8.538113673655433
SLFN12,6.423632178669091
PLK1S1,7.9352892433910664
TM2D3,9.43126700091157
SLK,10.697507110300815
OR51B5,0.19919990884229713
OR51B4,0.18861103008204191
OR51B6,0.01557803099361896
PAM,11.186927894257064
OR51B2,0.047899179580674564
DCN,13.030792342752951
GPAM,8.787537101185052
DCK,9.222309206927978
DCI,9.887796900638074
ACSM1,4.551369006381041
ACSM3,4.976819781221513
ACSM5,3.9954892433910656
ACSM4,0.10209006381039196
THRA,9.286988696444855
SDF4,11.304705469462188
TAF4B,6.930828441203284
PERP,12.117878030993612
CUL9,9.454175660893332
DCX,3.0820487693710112
EIF4ENIF1,9.36251540565177
CUL5,9.714246581586144
C20orf173,0.07913163172288058
CUL7,10.30136326344575
CUL1,10.591941750227905
C20orf177,7.850959070191436
CUL3,10.972567365542382
SSPO,4.844419051959891
TRIM28,12.528439106654512
TRIM29,8.362758523245219
PNKP,8.8763905195989
CDH20,1.1782885141294441
TRIM25,10.134495077484036
CREB5,6.404470009115775
CDH23,5.9820211485870525
CREB3,10.274912123974467
TDRKH,8.922194074749319
CREB1,10.136726891522338
TRIM23,8.26316472196899
FLRT1,3.0444276207839547
PER2,9.398224247948951
FLRT3,6.082604831358249
FLRT2,7.539511303555159
SRP9,12.602149407474945
GNPAT,10.544377210574297
PTPN13,9.577787784867823
C21orf34,4.096442297174117
C21orf33,10.78854092980858
LOC283663,4.664801549680947
RHOT1,9.769546490428452
FCER2,1.9962665451230632
VTA1,10.081018322698267
KAT5,9.807555879671828
ARCN1,12.064687329079307
ZNF517,8.12826472196902
F2R,10.363636280765723
IHH,0.6029779398359167
ZNF514,7.977110665451239
NBEAL1,7.091922971741122
ZFAND3,10.851390884229719
NSMAF,9.413664721969006
QRFP,0.814101914311759
LOC338588,0.02804092980856882
AES,12.680543938012754
PNRC1,10.479932360984495
PNRC2,11.190086235186865
DNAJC28,4.860514585232458
DNAJC27,7.107698450319048
GNAO1,5.6000893345487635
DNAJC25,7.827639380127623
DNAJC24,8.196656153144943
NTSR2,0.6138349134001821
DNAJC22,6.438642206016404
DNAJC21,10.341121422060176
NTSR1,1.696971376481313
DTD1,8.621694530537825
TECTB,0.008826526891522335
ARHGAP8,8.849447675478581
ARHGAP9,6.851778395624438
RNF122,7.324690975387414
ACN9,6.696077301731992
ARHGAP4,8.574014402917038
ARHGAP5,10.60144266180494
ARHGAP6,5.680747766636288
ICOSLG,8.248901002734737
ARHGAP1,11.847302552415691
AEN,8.963217775752044
FAM196B,2.698699544211487
FAM196A,5.136043938012761
NOB1,9.665702734731079
SETD1A,9.860648587055612
TSPYL2,8.994268368277119
PRLR,11.851337192342761
KHDC1L,0.6109775752051055
SLC12A8,8.656767092069279
ZFP36,10.973167821330916
RGS19,8.407397447584332
TMEM79,8.891932634457605
OR4D10,0.032251321786690976
OMP,0.13736900638103922
PPP6C,10.869484412032827
ZYX,11.76868742023701
ZNF229,6.536111394712847
ANXA11,11.57838824065635
ANXA10,0.4018462169553327
ANXA13,2.051175387420238
TMEM74,1.522396627164997
KCNQ4,2.6092494986326358
RBL2,10.6972355515041
SLC39A12,0.8157417502278937
SLC30A5,10.303254056517769
FAM86A,8.87039790337284
SLA,8.317512853236094
CNBD1,0.04038614402917047
FAM86D,6.931158887876023
MGC12982,5.456515679124891
CCT6P1,6.133715496809473
HEMGN,0.5306566089334547
MRPL4,9.705810574293523
MRPL2,8.862271923427533
MRPL3,10.970416590701907
RPUSD2,7.534919416590708
MRPL1,8.401356608933467
TTLL8,0.042622151321786685
ZCCHC18,3.4118650865998204
ZFAT,8.180972014585231
RALGAPA1,9.234287146763902
MRPL9,10.295323245214238
ZNF611,7.730732360984495
HOXC11,5.796368915223341
WBSCR16,9.88178222424795
RUVBL1,10.215613035551515
ZNF614,7.924794257064715
ZNF616,7.612967912488603
MOS,0.011379671832269827
ZNF618,9.42183910665451
SLC3A1,2.4158292616226085
THOC3,9.685358523245212
EIF4EBP1,9.602511941659085
EIF4EBP3,8.326824521422068
ASPRV1,5.338028805834106
EDDM3A,0.49540382862351845
MS4A12,0.015370464904284412
EDDM3B,1.1227910665451226
MOG,0.608550683682771
MS4A15,4.034627894257064
BAG2,7.134568459434818
BAG3,10.581598997265258
BAG1,10.636950592525064
OR1L8,0.742811485870556
BAG4,7.753089243391063
BAG5,10.326675843208749
KMO,6.85911139471285
OR1L4,0.054071194165907006
OR1L6,0.013283318140382864
OR1L1,0.03381485870556063
RTKN,9.836607839562443
MSRB3,9.255917593436656
CTDP1,8.95852424794896
LRRC37A4,6.984725615314495
LRRC37A2,6.847981677301737
LRRC37A3,7.050027256153143
SLC39A1,11.842398359161361
RSBN1,9.148688149498632
CD79B,5.887194348222432
MEOX1,5.542832360984508
MEOX2,5.585231449407475
CD79A,6.186068003646317
CSDC2,4.7080053783044695
EIF1AD,9.266186964448499
ATXN1L,9.961182406563356
GMFG,7.811877666362805
CBLN4,3.485887146763904
CBLN2,3.862225341841384
CBLN3,6.219008842297177
CBLN1,2.7767755697356415
ZBTB26,6.464609389243394
LOC100131726,0.832183409298085
XIRP2,0.3576020966271648
MGC2889,1.5485811303555161
SLC39A7,12.042284138559715
PDHA2,0.03321203281677303
CPSF3L,10.446072105742942
PDHA1,10.345412215132182
COL4A3BP,9.745220783956247
SAP18,11.285521786690984
SNORD50B,0.0
LCAT,5.4328315405651715
SNHG10,6.144985870556051
EVI5,8.448124156791245
PAR1,0.7169030082041924
MZF1,8.078105469462166
ATXN10,11.153990975387423
PSIP1,10.053519872379223
LOC92973,5.575733546034637
FSCN3,0.9646039197812225
FSCN2,3.783004831358254
FSCN1,10.215807383773926
SLPI,8.15062342752963
MRPS17,8.2886870556062
PCNAP1,0.009296353691886963
MYL12B,12.875004922515933
MYL12A,12.554870373746583
G2E3,8.744085050136738
CKMT2,3.325510938924342
SNORD65,0.0
RPS6KC1,9.42895515041021
KRTAP22-1,0.0
MRPS14,8.891231996353701
RFPL4B,1.0019088422971745
BAGE,0.2617050136736554
RILPL1,7.982317593436635
OR2T35,0.0011446672743846856
RILPL2,8.573037465815853
NLRP10,0.21241704649042836
IDO2,1.287336098450317
TMPO,10.593066089334547
IDO1,6.447652324521412
CAMK1D,6.477480036463083
CAMK1G,2.281498632634461
NLRP12,3.297734548769368
LDHAL6B,0.9191134913400183
ECM2,8.351418778486776
ECM1,10.24578814949863
LDHAL6A,0.7882359161349137
SMCR8,9.975899179580674
HHAT,8.490375843208747
OR52D1,0.0872263445761167
FMR1,10.11409097538743
MICALCL,5.491980948040102
SMCR5,0.6985397447584314
SMCR7,8.30241084776664
LYPD6,7.178937830446677
RAB3IL1,8.031085870556064
LYPD4,0.4593127620783955
HIST4H4,4.631647402005467
LYPD2,0.15672114858705552
LYPD3,9.508913309024623
LYPD1,5.661961713764824
CATSPER4,0.10404995442114862
CALCOCO1,10.403334548769381
CALCOCO2,11.17391412944394
AMHR2,0.9106893345487691
NAP1L4,11.49528286235187
CATSPER1,2.1325278030993626
CATSPER2,4.544779216043756
CATSPER3,3.3781169553327244
ANKRD30A,6.856474567000913
RGS5,11.009026618049226
RGS6,3.1144714676390173
ANKRD30B,5.193140656335453
LRRC8C,8.577074931631717
RGS1,9.528260528714675
RGS2,8.53046171376481
RGS3,9.956289152233357
LOC100133669,3.099858887876025
PLAG1,4.454452597994534
RGS9,4.195714402917044
TRDN,1.187113582497722
PGLYRP4,1.0794032816773016
TTBK1,3.109029626253419
COL1A2,16.02584257064723
ZNF643,5.588921695533276
LOC151009,5.0479493163172275
SERTAD2,10.137760346399283
KIAA1377,7.254281586144023
LOXL3,6.872946399270734
SEPT6,9.804723245214234
IL1RAP,7.286321422060158
ARAP3,7.940189152233354
CATSPERG,4.61096882406563
LOC100133545,1.5513544211485868
CATSPERB,4.630705469462167
BIK,7.56339990884229
SNORD61,0.0
ARAP1,10.956011394712867
ZNF605,8.820713491340015
SH2B2,5.104949042844121
XIAP,10.570337374658155
SNHG12,7.501409206927981
GAL,3.5915944393801253
SNORD115-35,0.0
RDH14,8.825343938012775
SECTM1,8.895974293527805
KANK4,7.275631996353704
RD3,1.1439991795806743
KANK2,10.341747766636285
KANK3,6.147636371923439
RDH12,1.6535927985414776
CYBASC3,10.101285050136738
SLC25A34,3.7945470373746573
POLD3,9.014176207839563
EPDR1,7.449264357338197
DEDD2,9.206440109389245
BID,8.833693436645405
FAM178A,9.77971148587055
DOLK,8.901555606198711
PCDHB8,4.993788149498637
SH2B3,9.495313855970815
MYH11,9.330900091157686
KIAA0664P3,5.3245195077484055
UBR3,10.108589699179582
WDR5B,8.334058979033744
SNORD114-10,0.0
UBR2,9.86651932543299
SFRS12IP1,9.038280309936205
GADD45A,8.681869371011846
TARSL2,7.796997994530538
CDK2AP1,11.418757793983591
CDK2AP2,9.890139197812218
NALCN,5.0971101185050145
UBR7,10.418136189608012
KRTAP13-1,0.0033741112123974477
KIAA0427,9.55276043755697
CIAPIN1,9.64263628076574
LOC730668,1.9931351868732905
HSP90AB1,15.019750683682775
PTP4A1,11.435699726526892
UBR5,11.800817228805846
PTP4A3,9.021094895168652
PTP4A2,11.845894986326357
VIPR2,4.361515770282588
NUCB2,11.261438742023708
TRIM72,1.1779880583409286
REC8,5.572345031905195
ZSCAN22,7.023304193254332
TNNI3,2.452796809480402
STRADB,8.07231221513217
GPR3,3.770499270738379
TDRD9,3.204921239744757
CD28,5.725469917958066
SUZ12,10.03268240656336
MRPS9,8.99531093892434
BMP6,5.805284594348224
MRPS7,10.285920145852325
C9orf27,0.007430993618960802
C9orf24,2.0501875113947143
C9orf25,8.90148176845945
CD27,6.429454238833186
C9orf23,8.547692342752962
IFI30,11.57566882406564
C9orf21,7.030790975387414
PLA2R1,7.819374384685501
ABHD8,8.030180309936188
SNORA63,0.7155518687329083
MYLIP,9.775224612579768
OTUD1,8.426894895168653
ABHD2,12.033965815861427
ABHD3,8.91207174111213
ABHD1,3.958940200546939
ABHD6,6.915127711941657
PA2G4,11.707202917046493
ABHD4,9.744662260711046
ABHD5,9.59223846855058
TWF1,11.095051230628998
NKIRAS2,9.870268915223335
NKIRAS1,7.658577028258883
HEMK1,8.661681586144022
MBTPS2,9.341441294439365
WDR43,9.944727164995449
TRIM45,8.029489425706487
MBTPS1,11.636751595259808
EIF4G3,10.727230446672742
EIF4G2,14.173959252506824
EIF4G1,13.125370464904284
SERHL2,7.2226830446672725
WDR59,9.033068185961714
FAT3,4.3192693710118455
DR1,10.152381221513219
FAT1,11.098474567000899
GRB2,11.998182497721048
ULBP2,3.9020415679124887
ULBP3,3.341822607110298
GRB7,9.259107839562448
FAT4,7.295466180492251
PSG6,0.05910464904284412
PSG7,0.04740720145852323
PSG4,1.500602917046492
PSG5,0.9419773928896986
PSG2,0.055236827711941675
PSG3,0.16389088422971748
PSG1,0.09828514129443935
HOXC9,7.039200091157709
HOXC8,6.443839015496805
PPP2CB,10.527287146763905
HOXC5,4.942207292616229
HOXC4,6.783111394712858
HOXC6,7.683628167730176
CD151,12.50067210574295
TGOLN2,12.563534639927068
SSU72,11.235086782133092
HCST,6.605413035551501
SRPX,7.839517411121231
FAM200A,7.698568550592523
FAM200B,8.388571467639014
C5orf62,8.630709024612576
UROC1,0.5535071103008208
C5orf60,0.45226690975387446
OR4F5,0.019811668185961712
SNORA41,0.028253509571558793
SLC25A32,9.238098814949865
CSTL1,0.3430730173199635
HTRA1,11.955342844120318
LSM4,10.826937739288976
COL27A1,7.272190793072017
RBMX2,8.792167730173192
ZSCAN5B,1.141976754785779
LSM6,7.599211850501364
NEURL1B,9.786977484047394
LSM7,8.810474658158629
PTPN23,10.445438012762068
MFSD5,9.743457429352768
SELT,11.161385050136726
MFSD4,5.658890428441193
GATSL1,3.703321239744755
POLR2D,9.128531358249765
GATSL3,7.713088149498636
GATSL2,0.938661713764814
POLR2A,12.323257338195084
MFSD7,7.793741020966283
POLR2C,10.243951959890625
POLR2B,11.229860802187803
NDUFB5,10.357234822242477
POLR2L,10.653796900638111
AKR7A2,10.117987967183216
AKR7A3,7.712921604375557
POLR2I,8.982529352780297
LOC642597,0.17832844120328162
F11R,12.500427529626265
POLR2J,9.854888696444842
GOLGA8F,0.007475752051048313
TLK1,10.523123245214212
SERHL,7.632654603463984
FAM47C,0.290734639927074
CCL3L3,1.7060053783044649
FAM47A,0.19736636280765726
USP53,9.38970747493163
FAM47E,6.278064448495894
USP51,5.191536554238835
GTF3A,11.147293618960811
LOC338799,7.770854968094813
CCNJ,7.642866271649961
PPP1R2P3,6.069784047401998
BATF2,6.448693710118502
ASCC2,10.300308751139452
ASCC1,9.019586052871475
VPS72,10.162746399270734
SLFN13,7.434704010938926
DSCAML1,3.091602461257978
RASSF9,4.220266453965363
GAMT,8.593084320875109
CCDC109A,8.981482497721068
VBP1,9.924756061987246
CCDC109B,8.364938286235201
FAM120B,9.560545852324507
FAM120C,8.572727985414767
FAM120A,12.343395442114854
MAPK14,10.395005560619872
MAPK15,6.222465542388323
PEA15,12.486478304466738
MAPK10,5.903085597082959
MAPK11,7.5593770282588775
MAPK12,6.758413855970819
MAPK13,10.209892616226067
OR4F21,0.01896545123062899
TCEB3C,0.13376964448495895
HPGD,5.881119325433003
FABP5L3,0.5899938012762079
FZD1,10.144466909753877
FZD2,7.03704320875114
FZD3,7.079211668185957
FZD4,9.795192889699173
FZD5,7.049257885141289
FZD6,9.670816226071103
FZD7,9.613827529626253
CACNB3,9.542497629899724
CACNB2,4.737504102096631
CACNB1,6.859105469462168
CYP2B6,1.7939020054694605
SNORD114-6,0.0
SNORD114-5,0.0
CACNB4,5.23105542388332
C10orf72,8.188962169553323
RASSF1,9.171547310847776
C10orf71,0.09746472196900641
C10orf76,9.370949316317226
SPAG16,7.742558887876031
OR10W1,0.02718286235186873
C10orf75,6.635467000911578
C10orf78,6.901520692798549
C10orf79,5.26378350045579
PTPMT1,9.647210847766623
ASH1L,11.276906563354588
RASSF2,9.023576207839552
HIST1H1T,0.8236064721969006
RASSF5,8.771330173199624
WDR8,8.6360676390155
CLEC4M,0.4495154968094806
ATP12A,0.8180731084776658
CTRB2,0.26294211485870544
OR8B3,0.007081768459434822
AMFR,11.701172835004552
CEACAM22P,0.34575952597994497
USO1,11.06703062898814
PLCD3,8.8677871467639
OR8B4,0.002956608933454877
PLCD1,8.257005834092976
HIST1H1D,2.7384160437556977
HIST1H1E,2.6070077484047403
NCR2,0.09936681859617139
RASSF6,6.250197721057423
HIST1H1A,0.19142114858705556
HIST1H1B,1.3909828623518714
HIST1H1C,9.81674284412033
FOXB2,0.014317866909753873
ZNF599,6.688423154056515
ANKZF1,9.177786690975372
ITFG3,11.237141294439388
B3GALNT2,9.77183409298086
B3GALNT1,9.210110756608932
TACC1,10.392102187784864
TACC2,9.947320328167727
TACC3,9.59718842297173
JDP2,8.658842844120327
PICK1,8.50353646308113
VMO1,4.588700182315402
SLC1A2,7.347665633546035
NHP2,10.646869553327248
MRTO4,9.797139744758425
KIF20B,8.4280676390155
TMEM233,2.7108755697356446
KIF20A,8.816268732907917
MKI67,10.649831905195988
MAP6D1,6.33555533272562
GNMT,4.3403208751139495
LPPR1,1.947091795806745
LPXN,8.358646308113038
TOX2,5.244022424794889
MCC,9.13179143117593
CAB39,10.92743135824977
D4S234E,4.334755241567911
CKMT1A,6.855252051048307
CKMT1B,8.113657702825884
NOTCH1,9.933172470373744
RPL3L,0.2603170464904283
ZNF841,7.9200264357338215
ANKHD1,11.065800455788507
GNAT1,0.47854202370100335
GNAT3,0.2771873290793072
GNAT2,1.2066547857793992
DEFA1B,0.22450182315405645
BCL2L15,3.0730329079307186
BCL2L14,3.8701639927073876
TTC16,3.3286553327256168
BCL2L11,9.98013245214219
BCL2L10,1.7655056517775785
BCL2L13,10.264698085688238
BCL2L12,8.0999163172288
ESCO2,6.802933181403825
ESCO1,9.149707110300819
LOC729678,8.844748404740214
SNORA16A,0.03963445761166818
SNORA16B,0.028959343664539648
NUP43,9.675460072926173
CTU2,7.560178122151321
SCARNA27,0.0014708295350957155
C22orf13,11.256298450319049
CTU1,5.506723336371925
C22orf15,1.04267775752051
IL1R1,10.205351504102081
SCARNA20,0.007292160437556974
SCARNA21,0.03199325432999089
SCEL,1.3866090246125793
MSX1,5.828999999999992
MSX2,7.273687693710117
EIF3F,11.182979398359171
ADRM1,10.762684138559697
FAM27L,0.009539927073837738
ZNF558,8.540278030993614
HSD11B1,4.956481494986321
RPL3,14.91767338195077
CHD1,10.11703956244302
OR2AT4,0.015001185050136735
ISYNA1,10.01442935278032
GTF2H3,7.89715834092981
GTF2H2,6.946863536918861
GTF2H1,9.617348860528695
NCDN,9.900734366453959
GTF2H5,9.381800729261633
GTF2H4,8.75320856882406
MAPKAP1,10.700401276207822
CACNG1,3.5768444849589827
ALDH1B1,9.778652871467635
VCX2,0.06677192342752965
CACNG2,0.0872260711030082
COX7A2L,10.874199635369186
DBX2,1.863986508659983
PCDH9,3.5814434822242496
DBX1,0.03343290793072015
MYEF2,8.854770464904291
RPL38,12.45509608021878
RPL39,9.009665724703737
RPL36,12.745796080218781
BAT2L2,12.407395897903362
BAT2L1,12.227383591613487
MRP63,9.459638468550589
RPL32,13.814031722880591
PRKD1,6.462854238833179
CACNG5,0.09310455788514128
TARBP2,8.670042297174117
TARBP1,9.873222607110314
CTTNBP2NL,9.460008386508667
TSHZ1,9.335960893345494
SRCRB4D,5.015956244302641
ATF5,9.967980309936204
ATF4,12.38746226071104
ATF7,10.454382224247937
ATF6,10.79946144029171
ATF1,8.693905378304468
ATF3,8.980756244302647
ATF2,8.744600729261629
SMARCC2,11.394298723792163
LOC642852,8.213419507748418
SMARCC1,11.777767000911595
PPAP2C,10.516872379216045
LOC100133050,0.18360546946216952
PPAP2A,9.308878030993622
BUB1B,8.39086180492253
SUMO1,11.13593044667275
